Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Food_Service_Normal_Flow_PlaceOrder,,,,10-09-2024 08:45:35,10-09-2024 08:51:13,5m - 38.499s,PASSED
,,,,,,,
Test Cases/TotalPlay-Food/TC_1_Login_Service,,,,10-09-2024 08:45:35,10-09-2024 08:45:48,12.246s,PASSED
"LoginResponse = sendRequest(findTestObject(""TotalPlay-Food/getTokenDelivery"", [""URL"":URL]))",,,,10-09-2024 08:45:36,10-09-2024 08:45:46,10.005s,PASSED
totalplay.Common.printResponseinText(LoginResponse),,,,10-09-2024 08:45:46,10-09-2024 08:45:46,0.133s,PASSED
assert getResponseStatusCode(LoginResponse) == 200,,,,10-09-2024 08:45:46,10-09-2024 08:45:46,0.026s,PASSED
"Auth = ""ocapiResponse.access_token""",,,,10-09-2024 08:45:46,10-09-2024 08:45:46,0.002s,PASSED
"FoodBascketId = ""ocapiResponse.c_basketId_TP_FOOD""",,,,10-09-2024 08:45:46,10-09-2024 08:45:46,0.003s,PASSED
"FoodBasId = getElementPropertyValue(LoginResponse, FoodBascketId)",,,,10-09-2024 08:45:46,10-09-2024 08:45:47,0.154s,PASSED
"sfccAuthorization = getElementPropertyValue(LoginResponse, Auth)",,,,10-09-2024 08:45:47,10-09-2024 08:45:47,0.058s,PASSED
"Authorization = ""Bearer "" + sfccAuthorization",,,,10-09-2024 08:45:47,10-09-2024 08:45:47,0.004s,PASSED
FoodBasketId = FoodBasId,,,,10-09-2024 08:45:47,10-09-2024 08:45:47,0.002s,PASSED
logInfo(bm_auth_token),,,,10-09-2024 08:45:47,10-09-2024 08:45:47,0.013s,PASSED
if (sfccAuthorization.length() == 0),,,,10-09-2024 08:45:47,10-09-2024 08:45:47,0.002s,PASSED
else,,,,10-09-2024 08:45:47,10-09-2024 08:45:47,0.016s,PASSED
"BasketId_loginResponse = ""ocapiResponse.c_basketId""",,,,10-09-2024 08:45:47,10-09-2024 08:45:47,0.002s,PASSED
"CustomerId_loginResponse = ""ocapiResponse.customer_id""",,,,10-09-2024 08:45:47,10-09-2024 08:45:47,0.002s,PASSED
"basketId = getElementPropertyValue(LoginResponse, BasketId_loginResponse)",,,,10-09-2024 08:45:47,10-09-2024 08:45:47,0.062s,PASSED
"customerId = getElementPropertyValue(LoginResponse, CustomerId_loginResponse)",,,,10-09-2024 08:45:47,10-09-2024 08:45:47,0.061s,PASSED
basketID = basketId,,,,10-09-2024 08:45:47,10-09-2024 08:45:47,0.004s,PASSED
sla_customerId = customerId,,,,10-09-2024 08:45:47,10-09-2024 08:45:47,0.003s,PASSED
println(basketID),,,,10-09-2024 08:45:47,10-09-2024 08:45:47,0.007s,PASSED
println(sla_customerId),,,,10-09-2024 08:45:47,10-09-2024 08:45:47,0.003s,PASSED
"refresh_token = ""ocapiResponse.refresh_token""",,,,10-09-2024 08:45:47,10-09-2024 08:45:47,0.002s,PASSED
"customer_email = ""ocapiResponse.customer_email""",,,,10-09-2024 08:45:47,10-09-2024 08:45:47,0.002s,PASSED
"c_brmId = ""ocapiResponse.c_brmId""",,,,10-09-2024 08:45:47,10-09-2024 08:45:47,0.003s,PASSED
"customer_name = ""ocapiResponse.customer_name""",,,,10-09-2024 08:45:47,10-09-2024 08:45:47,0.002s,PASSED
"totalplay.Common.verifyPropertyExist(LoginResponse, refresh_token)",,,,10-09-2024 08:45:47,10-09-2024 08:45:47,0.093s,PASSED
"totalplay.Common.verifyPropertyValueExist(LoginResponse, refresh_token)",,,,10-09-2024 08:45:47,10-09-2024 08:45:47,0.095s,PASSED
"totalplay.Common.verifyPropertyExist(LoginResponse, customer_email)",,,,10-09-2024 08:45:47,10-09-2024 08:45:47,0.101s,PASSED
"totalplay.Common.verifyPropertyValueExist(LoginResponse, customer_email)",,,,10-09-2024 08:45:47,10-09-2024 08:45:47,0.094s,PASSED
