Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Food_Services,,,,24-07-2024 10:49:41,24-07-2024 10:51:10,1m - 29.048s,PASSED
,,,,,,,
Test Cases/TotalPlay-Food/TC_1_Login_Service,,,,24-07-2024 10:49:42,24-07-2024 10:49:54,11.306s,PASSED
"LoginResponse = sendRequest(findTestObject(""TotalPlay-Food/getTokenDelivery"", [""URL"":URL]))",,,,24-07-2024 10:49:44,24-07-2024 10:49:52,8.351s,PASSED
assert getResponseStatusCode(LoginResponse) == 200,,,,24-07-2024 10:49:52,24-07-2024 10:49:52,0.030s,PASSED
"Auth = ""ocapiResponse.access_token""",,,,24-07-2024 10:49:52,24-07-2024 10:49:52,0.003s,PASSED
"FoodBascketId = ""ocapiResponse.c_basketId_TP_FOOD""",,,,24-07-2024 10:49:52,24-07-2024 10:49:52,0.004s,PASSED
"FoodBasId = getElementPropertyValue(LoginResponse, FoodBascketId)",,,,24-07-2024 10:49:52,24-07-2024 10:49:52,0.168s,PASSED
"sfccAuthorization = getElementPropertyValue(LoginResponse, Auth)",,,,24-07-2024 10:49:52,24-07-2024 10:49:53,0.095s,PASSED
"Authorization = ""Bearer "" + sfccAuthorization",,,,24-07-2024 10:49:53,24-07-2024 10:49:53,0.005s,PASSED
FoodBasketId = FoodBasId,,,,24-07-2024 10:49:53,24-07-2024 10:49:53,0.002s,PASSED
logInfo(bm_auth_token),,,,24-07-2024 10:49:53,24-07-2024 10:49:53,0.026s,PASSED
if (sfccAuthorization.length() == 0),,,,24-07-2024 10:49:53,24-07-2024 10:49:53,0.003s,PASSED
else,,,,24-07-2024 10:49:53,24-07-2024 10:49:53,0.026s,PASSED
"BasketId_loginResponse = ""ocapiResponse.c_basketId""",,,,24-07-2024 10:49:53,24-07-2024 10:49:53,0.003s,PASSED
"CustomerId_loginResponse = ""ocapiResponse.customer_id""",,,,24-07-2024 10:49:53,24-07-2024 10:49:53,0.002s,PASSED
"basketId = getElementPropertyValue(LoginResponse, BasketId_loginResponse)",,,,24-07-2024 10:49:53,24-07-2024 10:49:53,0.073s,PASSED
"customerId = getElementPropertyValue(LoginResponse, CustomerId_loginResponse)",,,,24-07-2024 10:49:53,24-07-2024 10:49:53,0.088s,PASSED
basketID = basketId,,,,24-07-2024 10:49:53,24-07-2024 10:49:53,0.003s,PASSED
sla_customerId = customerId,,,,24-07-2024 10:49:53,24-07-2024 10:49:53,0.003s,PASSED
println(basketID),,,,24-07-2024 10:49:53,24-07-2024 10:49:53,0.010s,PASSED
println(sla_customerId),,,,24-07-2024 10:49:53,24-07-2024 10:49:53,0.004s,PASSED
"refresh_token = ""ocapiResponse.refresh_token""",,,,24-07-2024 10:49:53,24-07-2024 10:49:53,0.003s,PASSED
"customer_email = ""ocapiResponse.customer_email""",,,,24-07-2024 10:49:53,24-07-2024 10:49:53,0.003s,PASSED
"c_brmId = ""ocapiResponse.c_brmId""",,,,24-07-2024 10:49:53,24-07-2024 10:49:53,0.003s,PASSED
"customer_name = ""ocapiResponse.customer_name""",,,,24-07-2024 10:49:53,24-07-2024 10:49:53,0.002s,PASSED
"totalplay.Common.verifyPropertyExist(LoginResponse, refresh_token)",,,,24-07-2024 10:49:53,24-07-2024 10:49:53,0.150s,PASSED
"totalplay.Common.verifyPropertyValueExist(LoginResponse, refresh_token)",,,,24-07-2024 10:49:53,24-07-2024 10:49:53,0.123s,PASSED
"totalplay.Common.verifyPropertyExist(LoginResponse, customer_email)",,,,24-07-2024 10:49:53,24-07-2024 10:49:53,0.121s,PASSED
"totalplay.Common.verifyPropertyValueExist(LoginResponse, customer_email)",,,,24-07-2024 10:49:53,24-07-2024 10:49:53,0.119s,PASSED
"totalplay.Common.verifyPropertyExist(LoginResponse, customer_name)",,,,24-07-2024 10:49:53,24-07-2024 10:49:53,0.091s,PASSED
"totalplay.Common.verifyPropertyValueExist(LoginResponse, customer_name)",,,,24-07-2024 10:49:53,24-07-2024 10:49:54,0.098s,PASSED
"totalplay.Common.verifyPropertyExist(LoginResponse, c_brmId)",,,,24-07-2024 10:49:54,24-07-2024 10:49:54,0.090s,PASSED
"totalplay.Common.verifyPropertyValueExist(LoginResponse, c_brmId)",,,,24-07-2024 10:49:54,24-07-2024 10:49:54,0.086s,PASSED
,,,,,,,
Test Cases/TotalPlay-Food/TC_2_Food_Store_Listing_Page_(SLP),,,,24-07-2024 10:49:54,24-07-2024 10:50:05,11.318s,PASSED
"callTestCase(findTestCase(""TotalPlay-Food/TC_1_Login_Service""), [:], STOP_ON_FAILURE)",,,,24-07-2024 10:49:55,24-07-2024 10:49:59,4.336s,PASSED
"FoodSLP = sendRequest(findTestObject(""TotalPlay-Food/Food SLP"", [""URL"":URL]))",,,,24-07-2024 10:49:59,24-07-2024 10:50:01,1.946s,PASSED
"verifyResponseStatusCode(FoodSLP, 200)",,,,24-07-2024 10:50:01,24-07-2024 10:50:01,0.042s,PASSED
"pageId = ""pageId""",,,,24-07-2024 10:50:01,24-07-2024 10:50:01,0.003s,PASSED
"pageTypeId = ""pageTypeId""",,,,24-07-2024 10:50:01,24-07-2024 10:50:01,0.002s,PASSED
"pageTitle = ""pageTitle""",,,,24-07-2024 10:50:01,24-07-2024 10:50:01,0.001s,PASSED
"components_componentTypeId = ""components[0].componentTypeId""",,,,24-07-2024 10:50:01,24-07-2024 10:50:01,0.002s,PASSED
"components = ""components""",,,,24-07-2024 10:50:01,24-07-2024 10:50:01,0.002s,PASSED
"components_componentType = ""components[0].componentType""",,,,24-07-2024 10:50:01,24-07-2024 10:50:01,0.003s,PASSED
"components_bannerLayout = ""components[0].bannerLayout""",,,,24-07-2024 10:50:01,24-07-2024 10:50:01,0.001s,PASSED
"components_textHeadline = ""components[0].textHeadline""",,,,24-07-2024 10:50:01,24-07-2024 10:50:01,0.003s,PASSED
"components_componentAssets = ""components[0].componentAssets""",,,,24-07-2024 10:50:01,24-07-2024 10:50:01,0.002s,PASSED
"components_componentAssets_componentTypeId = ""components[0].componentAssets[0].componentTypeId""",,,,24-07-2024 10:50:01,24-07-2024 10:50:01,0.002s,PASSED
"components_componentAssets_image = ""components[0].componentAssets[0].image""",,,,24-07-2024 10:50:01,24-07-2024 10:50:01,0.002s,PASSED
"components_componentAssets_componentType = ""components[0].componentAssets[0].componentType""",,,,24-07-2024 10:50:01,24-07-2024 10:50:01,0.002s,PASSED
"components_componentAssets_corporateColorCode = ""components[0].componentAssets[0].corporateColorCode""",,,,24-07-2024 10:50:01,24-07-2024 10:50:01,0.003s,PASSED
"components_componentAssets_bannerDesc = ""components[0].componentAssets[0].bannerDesc""",,,,24-07-2024 10:50:01,24-07-2024 10:50:01,0.002s,PASSED
"components_componentAssets_isAgeRestricted = ""components[0].componentAssets[0].isAgeRestricted""",,,,24-07-2024 10:50:01,24-07-2024 10:50:01,0.000s,PASSED
"components_componentAssets_link = ""components[0].componentAssets[0].link""",,,,24-07-2024 10:50:01,24-07-2024 10:50:01,0.002s,PASSED
